"","PSID","Gene","Module"
"RPL36","RPL36","RPL36","greenyellow"
"PAM","PAM","PAM","turquoise"
"DLG5","DLG5","DLG5","salmon"
"ATP5E","ATP5E","ATP5E","brown"
"CPNE7","CPNE7","CPNE7","turquoise"
"PIK3CA","PIK3CA","PIK3CA","blue"
"MTM1","MTM1","MTM1","blue"
"LGALS4","LGALS4","LGALS4","turquoise"
"GLS2","GLS2","GLS2","brown"
"CLCNKA","CLCNKA","CLCNKA","brown"
"PDE4B","PDE4B","PDE4B","blue"
"FBXW2","FBXW2","FBXW2","turquoise"
"COL5A1","COL5A1","COL5A1","turquoise"
"PDE4DIP","PDE4DIP","PDE4DIP","blue"
"SCGB2A2","SCGB2A2","SCGB2A2","turquoise"
"DUOX2","DUOX2","DUOX2","brown"
"TULP1","TULP1","TULP1","turquoise"
"ARHGEF4","ARHGEF4","ARHGEF4","greenyellow"
"ARFGEF2","ARFGEF2","ARFGEF2","turquoise"
"POLR2E","POLR2E","POLR2E","magenta"
"TAF1","TAF1","TAF1","pink"
"FLNB","FLNB","FLNB","pink"
"USP4","USP4","USP4","green"
"LMNA","LMNA","LMNA","blue"
"GPX5","GPX5","GPX5","turquoise"
"GMFB","GMFB","GMFB","turquoise"
"AMELX","AMELX","AMELX","turquoise"
"TOMM40","TOMM40","TOMM40","turquoise"
"MAPK8IP1","MAPK8IP1","MAPK8IP1","magenta"
"FOLR1","FOLR1","FOLR1","blue"
"FKBP1A","FKBP1A","FKBP1A","blue"
"PTPRCAP","PTPRCAP","PTPRCAP","turquoise"
"SLC20A1","SLC20A1","SLC20A1","black"
"SART1","SART1","SART1","green"
"PTOV1","PTOV1","PTOV1","greenyellow"
"RTEL1","RTEL1","RTEL1","blue"
"CDKL1","CDKL1","CDKL1","turquoise"
"DYRK2","DYRK2","DYRK2","turquoise"
"PILRA","PILRA","PILRA","yellow"
"CACNA1D","CACNA1D","CACNA1D","turquoise"
"STAT1","STAT1","STAT1","turquoise"
"ENTPD4","ENTPD4","ENTPD4","brown"
"KCNN1","KCNN1","KCNN1","brown"
"SOAT2","SOAT2","SOAT2","turquoise"
"LY6G6C","LY6G6C","LY6G6C","turquoise"
"PDCD10","PDCD10","PDCD10","turquoise"
"SUPT6H","SUPT6H","SUPT6H","magenta"
"DOCK1","DOCK1","DOCK1","green"
"LIN7A","LIN7A","LIN7A","lightcyan"
"LHFP","LHFP","LHFP","purple"
"NCL","NCL","NCL","turquoise"
"RNF11","RNF11","RNF11","turquoise"
"HUNK","HUNK","HUNK","red"
"BTN1A1","BTN1A1","BTN1A1","cyan"
"MYLIP","MYLIP","MYLIP","green"
"CD63","CD63","CD63","yellow"
"EPB41","EPB41","EPB41","turquoise"
"NDUFA1","NDUFA1","NDUFA1","black"
"HSPG2","HSPG2","HSPG2","blue"
"GM2A","GM2A","GM2A","red"
"CTTN","CTTN","CTTN","red"
"ARHGEF7","ARHGEF7","ARHGEF7","blue"
"CCND2","CCND2","CCND2","turquoise"
"FBXL6","FBXL6","FBXL6","turquoise"
"ATXN3","ATXN3","ATXN3","turquoise"
"DNAL4","DNAL4","DNAL4","turquoise"
"ARL6IP4","ARL6IP4","ARL6IP4","magenta"
"ETHE1","ETHE1","ETHE1","blue"
"ZNF177","ZNF177","ZNF177","red"
"SLC12A2","SLC12A2","SLC12A2","red"
"HBP1","HBP1","HBP1","blue"
"PCDHGC3","PCDHGC3","PCDHGC3","magenta"
"DLC1","DLC1","DLC1","blue"
"FDXR","FDXR","FDXR","green"
"KCNJ14","KCNJ14","KCNJ14","brown"
"ZNF43","ZNF43","ZNF43","turquoise"
"PFKFB4","PFKFB4","PFKFB4","grey60"
"KIN","KIN","KIN","red"
"TSPYL2","TSPYL2","TSPYL2","brown"
"CACNA1I","CACNA1I","CACNA1I","brown"
"CXCR3","CXCR3","CXCR3","turquoise"
"EFNB3","EFNB3","EFNB3","brown"
"TIMM23","TIMM23","TIMM23","turquoise"
"SGPL1","SGPL1","SGPL1","salmon"
"CASP3","CASP3","CASP3","blue"
"SERTAD3","SERTAD3","SERTAD3","blue"
"CSNK1G1","CSNK1G1","CSNK1G1","blue"
"USP16","USP16","USP16","grey60"
"GGH","GGH","GGH","turquoise"
"SGSH","SGSH","SGSH","brown"
"DGCR8","DGCR8","DGCR8","turquoise"
"MAF","MAF","MAF","turquoise"
"ABCD3","ABCD3","ABCD3","blue"
"ARSE","ARSE","ARSE","turquoise"
"NDUFS2","NDUFS2","NDUFS2","black"
"THPO","THPO","THPO","blue"
"NANS","NANS","NANS","turquoise"
"ITGA3","ITGA3","ITGA3","magenta"
"PAPSS1","PAPSS1","PAPSS1","grey60"
"ZFX","ZFX","ZFX","salmon"
"ING3","ING3","ING3","grey60"
"NRAP","NRAP","NRAP","turquoise"
"LSM6","LSM6","LSM6","turquoise"
"BMP2","BMP2","BMP2","turquoise"
"EVX1","EVX1","EVX1","midnightblue"
"NME3","NME3","NME3","green"
"BARX2","BARX2","BARX2","turquoise"
"CYP11B2","CYP11B2","CYP11B2","turquoise"
"DCXR","DCXR","DCXR","greenyellow"
"SPG21","SPG21","SPG21","blue"
"ZNF219","ZNF219","ZNF219","blue"
"INPP5E","INPP5E","INPP5E","greenyellow"
"SLC5A6","SLC5A6","SLC5A6","midnightblue"
"NENF","NENF","NENF","magenta"
"ZNF80","ZNF80","ZNF80","turquoise"
"ELK3","ELK3","ELK3","blue"
"FEZ1","FEZ1","FEZ1","red"
"ALDH2","ALDH2","ALDH2","royalblue"
"RARB","RARB","RARB","blue"
"ITGA2B","ITGA2B","ITGA2B","blue"
"TIMM44","TIMM44","TIMM44","green"
"KLC2","KLC2","KLC2","brown"
"AGRP","AGRP","AGRP","turquoise"
"ALAS1","ALAS1","ALAS1","turquoise"
"RANGAP1","RANGAP1","RANGAP1","turquoise"
"CNOT7","CNOT7","CNOT7","tan"
"GALNT4","GALNT4","GALNT4","blue"
"PRDX4","PRDX4","PRDX4","turquoise"
"YAF2","YAF2","YAF2","tan"
"EHD2","EHD2","EHD2","cyan"
"TDG","TDG","TDG","salmon"
"VNN3","VNN3","VNN3","turquoise"
"CD8A","CD8A","CD8A","turquoise"
"ANGPT4","ANGPT4","ANGPT4","brown"
"NUP98","NUP98","NUP98","blue"
"PARP4","PARP4","PARP4","salmon"
"PTP4A3","PTP4A3","PTP4A3","black"
"RNF6","RNF6","RNF6","brown"
"KCNMB2","KCNMB2","KCNMB2","turquoise"
"PCDH1","PCDH1","PCDH1","turquoise"
"LDHB","LDHB","LDHB","black"
"ARHGAP1","ARHGAP1","ARHGAP1","darkred"
"CALU","CALU","CALU","blue"
"UBTF","UBTF","UBTF","green"
"BFSP2","BFSP2","BFSP2","turquoise"
"POLR3C","POLR3C","POLR3C","turquoise"
"SLC17A2","SLC17A2","SLC17A2","turquoise"
"TAS2R9","TAS2R9","TAS2R9","brown"
"CRBN","CRBN","CRBN","yellow"
"PMS1","PMS1","PMS1","turquoise"
"OAS2","OAS2","OAS2","turquoise"
"OSGEPL1","OSGEPL1","OSGEPL1","turquoise"
"HYOU1","HYOU1","HYOU1","magenta"
"C14orf2","C14orf2","C14orf2","turquoise"
"RBM14","RBM14","RBM14","lightcyan"
"RAB32","RAB32","RAB32","yellow"
"ILF3","ILF3","ILF3","blue"
"HIRA","HIRA","HIRA","turquoise"
"RPS6KA6","RPS6KA6","RPS6KA6","blue"
"PTPRG","PTPRG","PTPRG","blue"
"HSD17B12","HSD17B12","HSD17B12","turquoise"
"B4GALT2","B4GALT2","B4GALT2","turquoise"
"IPO7","IPO7","IPO7","blue"
"RGL2","RGL2","RGL2","blue"
"VPREB3","VPREB3","VPREB3","turquoise"
"ZNF155","ZNF155","ZNF155","turquoise"
"SRRM2","SRRM2","SRRM2","blue"
"ADCYAP1R1","ADCYAP1R1","ADCYAP1R1","turquoise"
"FABP2","FABP2","FABP2","blue"
"CBX1","CBX1","CBX1","black"
"UBE2B","UBE2B","UBE2B","turquoise"
"HIST1H3G","HIST1H3G","HIST1H3G","blue"
"SF3B4","SF3B4","SF3B4","magenta"
"GPR137B","GPR137B","GPR137B","royalblue"
"MYO18A","MYO18A","MYO18A","greenyellow"
"TERF1","TERF1","TERF1","turquoise"
"SIGIRR","SIGIRR","SIGIRR","greenyellow"
"TGFBRAP1","TGFBRAP1","TGFBRAP1","turquoise"
"SNX5","SNX5","SNX5","purple"
"TCEA2","TCEA2","TCEA2","magenta"
"TLX3","TLX3","TLX3","turquoise"
"MVD","MVD","MVD","magenta"
"ZNF239","ZNF239","ZNF239","turquoise"
"SLC35F2","SLC35F2","SLC35F2","blue"
"EEF1A1","EEF1A1","EEF1A1","lightyellow"
"ETV7","ETV7","ETV7","red"
"WRB","WRB","WRB","black"
"CXXC4","CXXC4","CXXC4","brown"
"SCN4A","SCN4A","SCN4A","brown"
"SMARCC1","SMARCC1","SMARCC1","green"
"ANKRA2","ANKRA2","ANKRA2","turquoise"
"ZMYND11","ZMYND11","ZMYND11","purple"
"MTX2","MTX2","MTX2","turquoise"
"HPX","HPX","HPX","turquoise"
"CACNA1H","CACNA1H","CACNA1H","turquoise"
"PNMA1","PNMA1","PNMA1","turquoise"
"BAAT","BAAT","BAAT","turquoise"
"ELAVL3","ELAVL3","ELAVL3","magenta"
"PDE4A","PDE4A","PDE4A","brown"
"NAGPA","NAGPA","NAGPA","brown"
"PKIA","PKIA","PKIA","brown"
"FMNL1","FMNL1","FMNL1","magenta"
"GRM4","GRM4","GRM4","brown"
"TMPRSS2","TMPRSS2","TMPRSS2","turquoise"
"SDCCAG3","SDCCAG3","SDCCAG3","blue"
"IL19","IL19","IL19","turquoise"
"PLAG1","PLAG1","PLAG1","salmon"
"RPLP1","RPLP1","RPLP1","lightyellow"
"CYP4F11","CYP4F11","CYP4F11","green"
"DEAF1","DEAF1","DEAF1","brown"
"ASCL2","ASCL2","ASCL2","yellow"
"KPNA2","KPNA2","KPNA2","turquoise"
"SMPD2","SMPD2","SMPD2","blue"
"NMT1","NMT1","NMT1","brown"
"PPAP2A","PPAP2A","PPAP2A","blue"
"MLYCD","MLYCD","MLYCD","blue"
"CEACAM4","CEACAM4","CEACAM4","turquoise"
"CDH12","CDH12","CDH12","turquoise"
"PRKAR1A","PRKAR1A","PRKAR1A","turquoise"
"NFKB2","NFKB2","NFKB2","blue"
"HIST1H3I","HIST1H3I","HIST1H3I","turquoise"
"RAB6A","RAB6A","RAB6A","turquoise"
"NR2C1","NR2C1","NR2C1","turquoise"
"E2F3","E2F3","E2F3","turquoise"
"GRAP","GRAP","GRAP","blue"
"JUND","JUND","JUND","magenta"
"RAB3IL1","RAB3IL1","RAB3IL1","pink"
"TRPA1","TRPA1","TRPA1","turquoise"
"MTMR11","MTMR11","MTMR11","blue"
"TNFRSF9","TNFRSF9","TNFRSF9","black"
"NRIP1","NRIP1","NRIP1","turquoise"
"SMAD2","SMAD2","SMAD2","brown"
"REV3L","REV3L","REV3L","lightgreen"
"PRB3","PRB3","PRB3","brown"
"ZNF165","ZNF165","ZNF165","turquoise"
"ALAD","ALAD","ALAD","turquoise"
"SLC35E3","SLC35E3","SLC35E3","turquoise"
"STAM2","STAM2","STAM2","grey60"
"SIM1","SIM1","SIM1","turquoise"
"S100P","S100P","S100P","turquoise"
"TCEA1","TCEA1","TCEA1","blue"
"CLTA","CLTA","CLTA","black"
"WDR44","WDR44","WDR44","yellow"
"NFE2L1","NFE2L1","NFE2L1","turquoise"
"FHIT","FHIT","FHIT","turquoise"
"SCARB1","SCARB1","SCARB1","cyan"
"GAMT","GAMT","GAMT","red"
"RNH1","RNH1","RNH1","red"
"CUL4B","CUL4B","CUL4B","blue"
"IVNS1ABP","IVNS1ABP","IVNS1ABP","blue"
"ZNF207","ZNF207","ZNF207","blue"
"RRM1","RRM1","RRM1","turquoise"
"CLEC11A","CLEC11A","CLEC11A","turquoise"
"BAIAP2","BAIAP2","BAIAP2","blue"
"GMFG","GMFG","GMFG","yellow"
"ADCY9","ADCY9","ADCY9","green"
"YBX1","YBX1","YBX1","yellow"
"TRIM16","TRIM16","TRIM16","lightcyan"
"TSNAX","TSNAX","TSNAX","turquoise"
"NUCB2","NUCB2","NUCB2","grey60"
"SEC61A1","SEC61A1","SEC61A1","blue"
"ELK4","ELK4","ELK4","blue"
"KLK2","KLK2","KLK2","red"
"PTPN22","PTPN22","PTPN22","turquoise"
"ARFIP1","ARFIP1","ARFIP1","blue"
"GBX2","GBX2","GBX2","brown"
"NFATC3","NFATC3","NFATC3","blue"
"PPEF2","PPEF2","PPEF2","blue"
"PPARG","PPARG","PPARG","yellow"
"HIBCH","HIBCH","HIBCH","grey60"
"BPI","BPI","BPI","blue"
"B4GALT4","B4GALT4","B4GALT4","pink"
"PRTN3","PRTN3","PRTN3","turquoise"
"AKR7A3","AKR7A3","AKR7A3","turquoise"
"RXRG","RXRG","RXRG","blue"
"SOD1","SOD1","SOD1","black"
"POLD1","POLD1","POLD1","blue"
"MECP2","MECP2","MECP2","magenta"
"ACTR1A","ACTR1A","ACTR1A","magenta"
"PLCD1","PLCD1","PLCD1","purple"
"PRMT1","PRMT1","PRMT1","tan"
"DMD","DMD","DMD","brown"
"CLCN1","CLCN1","CLCN1","turquoise"
"SLC16A7","SLC16A7","SLC16A7","turquoise"
"PLAC1","PLAC1","PLAC1","blue"
"FOXC2","FOXC2","FOXC2","pink"
"MLX","MLX","MLX","turquoise"
"RPS21","RPS21","RPS21","lightyellow"
"CAPN10","CAPN10","CAPN10","green"
"PIK3CD","PIK3CD","PIK3CD","blue"
"SLC3A1","SLC3A1","SLC3A1","turquoise"
"BZRAP1","BZRAP1","BZRAP1","brown"
"FSTL3","FSTL3","FSTL3","blue"
"CHD3","CHD3","CHD3","blue"
"MEFV","MEFV","MEFV","green"
"CUBN","CUBN","CUBN","blue"
"MMP17","MMP17","MMP17","turquoise"
"PROZ","PROZ","PROZ","turquoise"
"ARIH2","ARIH2","ARIH2","green"
"ARHGAP6","ARHGAP6","ARHGAP6","blue"
"GPX2","GPX2","GPX2","turquoise"
"GPR63","GPR63","GPR63","turquoise"
"UBE2M","UBE2M","UBE2M","turquoise"
"CA11","CA11","CA11","brown"
"BNIP3","BNIP3","BNIP3","tan"
"SSBP1","SSBP1","SSBP1","black"
"ADRA1A","ADRA1A","ADRA1A","purple"
"ZNF180","ZNF180","ZNF180","blue"
"CAB39","CAB39","CAB39","black"
"PREP","PREP","PREP","turquoise"
"FBXL4","FBXL4","FBXL4","blue"
"MTA1","MTA1","MTA1","magenta"
"TUBG2","TUBG2","TUBG2","turquoise"
"UMOD","UMOD","UMOD","blue"
"FGF5","FGF5","FGF5","turquoise"
"ATF1","ATF1","ATF1","blue"
"PITPNA","PITPNA","PITPNA","black"
"ACVR2B","ACVR2B","ACVR2B","blue"
"B4GALT5","B4GALT5","B4GALT5","black"
"SPACA1","SPACA1","SPACA1","turquoise"
"ENTPD7","ENTPD7","ENTPD7","turquoise"
"NDST4","NDST4","NDST4","brown"
"PHB","PHB","PHB","blue"
"BRD2","BRD2","BRD2","green"
"PKD2","PKD2","PKD2","blue"
"SMAD3","SMAD3","SMAD3","salmon"
"CYP4B1","CYP4B1","CYP4B1","pink"
"RBBP5","RBBP5","RBBP5","turquoise"
"FUBP1","FUBP1","FUBP1","turquoise"
"LARP1","LARP1","LARP1","magenta"
"LBR","LBR","LBR","salmon"
"COX17","COX17","COX17","black"
"GRAP2","GRAP2","GRAP2","turquoise"
"HPD","HPD","HPD","turquoise"
"CTNNA3","CTNNA3","CTNNA3","turquoise"
"BRAF","BRAF","BRAF","brown"
"LBP","LBP","LBP","turquoise"
"GAN","GAN","GAN","purple"
"AFF2","AFF2","AFF2","brown"
"HEXB","HEXB","HEXB","black"
"CHKA","CHKA","CHKA","greenyellow"
"ATRN","ATRN","ATRN","turquoise"
"RBBP8","RBBP8","RBBP8","blue"
"NR5A2","NR5A2","NR5A2","greenyellow"
"ABCF2","ABCF2","ABCF2","brown"
"ITGAE","ITGAE","ITGAE","turquoise"
"SERPINB6","SERPINB6","SERPINB6","blue"
"PRDM5","PRDM5","PRDM5","blue"
"TWSG1","TWSG1","TWSG1","blue"
"MAPK10","MAPK10","MAPK10","turquoise"
"APOM","APOM","APOM","red"
"ACSL3","ACSL3","ACSL3","turquoise"
"IL12B","IL12B","IL12B","turquoise"
"ZNF345","ZNF345","ZNF345","green"
"SPTA1","SPTA1","SPTA1","turquoise"
"ARID3A","ARID3A","ARID3A","blue"
"ANKRD7","ANKRD7","ANKRD7","blue"
"MRPS15","MRPS15","MRPS15","lightgreen"
"MAFG","MAFG","MAFG","brown"
"TFR2","TFR2","TFR2","turquoise"
"WWP2","WWP2","WWP2","turquoise"
"NCOA3","NCOA3","NCOA3","blue"
"SGCA","SGCA","SGCA","blue"
"BCL7A","BCL7A","BCL7A","magenta"
"POLR1D","POLR1D","POLR1D","yellow"
"CDRT1","CDRT1","CDRT1","green"
"SLC43A1","SLC43A1","SLC43A1","blue"
"EDA2R","EDA2R","EDA2R","turquoise"
"FRG1","FRG1","FRG1","black"
"PUS1","PUS1","PUS1","greenyellow"
"TAT","TAT","TAT","brown"
"FASN","FASN","FASN","greenyellow"
"TERF2IP","TERF2IP","TERF2IP","black"
"RFC3","RFC3","RFC3","turquoise"
"RBBP4","RBBP4","RBBP4","red"
"CILP","CILP","CILP","blue"
"STK3","STK3","STK3","blue"
"CNR1","CNR1","CNR1","brown"
"GOLGB1","GOLGB1","GOLGB1","blue"
"TNKS2","TNKS2","TNKS2","blue"
"PSMD10","PSMD10","PSMD10","black"
"INCENP","INCENP","INCENP","turquoise"
"S100A5","S100A5","S100A5","turquoise"
"PBX3","PBX3","PBX3","brown"
"IVD","IVD","IVD","turquoise"
"SRI","SRI","SRI","purple"
"HS2ST1","HS2ST1","HS2ST1","blue"
"ZNF74","ZNF74","ZNF74","turquoise"
"TAZ","TAZ","TAZ","blue"
"PRDM10","PRDM10","PRDM10","blue"
"GMDS","GMDS","GMDS","turquoise"
"GGA1","GGA1","GGA1","black"
"BCL2L14","BCL2L14","BCL2L14","blue"
"POMT2","POMT2","POMT2","green"
"ARHGEF2","ARHGEF2","ARHGEF2","red"
"ARHGDIA","ARHGDIA","ARHGDIA","magenta"
"RHOG","RHOG","RHOG","green"
"CDK10","CDK10","CDK10","magenta"
"MAGED2","MAGED2","MAGED2","turquoise"
"LRP6","LRP6","LRP6","turquoise"
"MAP3K13","MAP3K13","MAP3K13","turquoise"
"TAAR5","TAAR5","TAAR5","turquoise"
"GPR21","GPR21","GPR21","turquoise"
"OVOL1","OVOL1","OVOL1","turquoise"
"IL12RB2","IL12RB2","IL12RB2","turquoise"
"GPR31","GPR31","GPR31","brown"
"ACTL7A","ACTL7A","ACTL7A","blue"
"ZNF197","ZNF197","ZNF197","turquoise"
"CREG1","CREG1","CREG1","grey60"
"LILRB1","LILRB1","LILRB1","blue"
"TARDBP","TARDBP","TARDBP","green"
"CLCN3","CLCN3","CLCN3","turquoise"
"LYPLA1","LYPLA1","LYPLA1","grey60"
"ABCB8","ABCB8","ABCB8","brown"
"PDE3B","PDE3B","PDE3B","blue"
"SSR1","SSR1","SSR1","blue"
"ARNTL2","ARNTL2","ARNTL2","turquoise"
"SCML1","SCML1","SCML1","blue"
"IRF4","IRF4","IRF4","green"
"MTF2","MTF2","MTF2","turquoise"
"MED4","MED4","MED4","turquoise"
"CALML5","CALML5","CALML5","brown"
"MC2R","MC2R","MC2R","turquoise"
"PRKCSH","PRKCSH","PRKCSH","greenyellow"
"RAP1GDS1","RAP1GDS1","RAP1GDS1","turquoise"
"SCNN1D","SCNN1D","SCNN1D","greenyellow"
"GLTSCR2","GLTSCR2","GLTSCR2","green"
"APC2","APC2","APC2","turquoise"
"RB1","RB1","RB1","blue"
"MYOG","MYOG","MYOG","turquoise"
"DUSP14","DUSP14","DUSP14","turquoise"
"DDX21","DDX21","DDX21","blue"
"EFEMP2","EFEMP2","EFEMP2","blue"
"WASF2","WASF2","WASF2","greenyellow"
"APEH","APEH","APEH","turquoise"
"LAPTM4A","LAPTM4A","LAPTM4A","blue"
"TSC1","TSC1","TSC1","turquoise"
"HLA-F","HLA-F","HLA-F","blue"
"TACR1","TACR1","TACR1","turquoise"
"SOCS2","SOCS2","SOCS2","blue"
"MRPS12","MRPS12","MRPS12","turquoise"
"CCL7","CCL7","CCL7","turquoise"
"VAMP4","VAMP4","VAMP4","blue"
"NDUFA6","NDUFA6","NDUFA6","turquoise"
"NME7","NME7","NME7","turquoise"
"NDUFA3","NDUFA3","NDUFA3","brown"
"TESK2","TESK2","TESK2","green"
"PIK3R5","PIK3R5","PIK3R5","brown"
"HGS","HGS","HGS","brown"
"TRAPPC2","TRAPPC2","TRAPPC2","turquoise"
"MRPS31","MRPS31","MRPS31","lightcyan"
"PTGER3","PTGER3","PTGER3","turquoise"
"ZNF148","ZNF148","ZNF148","blue"
"HS6ST1","HS6ST1","HS6ST1","blue"
"RNPEP","RNPEP","RNPEP","blue"
"FGF21","FGF21","FGF21","turquoise"
"TXN","TXN","TXN","black"
"SUMO3","SUMO3","SUMO3","tan"
"TGM3","TGM3","TGM3","turquoise"
"CTSG","CTSG","CTSG","brown"
"FUT4","FUT4","FUT4","turquoise"
"IL16","IL16","IL16","yellow"
"GPR12","GPR12","GPR12","turquoise"
"PLCG2","PLCG2","PLCG2","yellow"
"MLH3","MLH3","MLH3","brown"
"TRIM38","TRIM38","TRIM38","yellow"
"MPP5","MPP5","MPP5","blue"
"CRISP1","CRISP1","CRISP1","turquoise"
"NPHP1","NPHP1","NPHP1","blue"
"ACTR3","ACTR3","ACTR3","turquoise"
"CACNG2","CACNG2","CACNG2","brown"
"H3F3A","H3F3A","H3F3A","blue"
"AP4M1","AP4M1","AP4M1","red"
"HIST1H4I","HIST1H4I","HIST1H4I","brown"
"HRAS","HRAS","HRAS","turquoise"
"FSCN2","FSCN2","FSCN2","brown"
"PHF1","PHF1","PHF1","magenta"
"GDF5","GDF5","GDF5","blue"
"EIF2AK1","EIF2AK1","EIF2AK1","brown"
"SCFD1","SCFD1","SCFD1","brown"
"ING2","ING2","ING2","turquoise"
"BRPF1","BRPF1","BRPF1","blue"
"CSF1","CSF1","CSF1","turquoise"
"ADK","ADK","ADK","brown"
"TEX15","TEX15","TEX15","blue"
"RAB1A","RAB1A","RAB1A","tan"
"NMI","NMI","NMI","yellow"
"RPA3","RPA3","RPA3","turquoise"
"A4GNT","A4GNT","A4GNT","blue"
"SLC25A15","SLC25A15","SLC25A15","turquoise"
"PIAS1","PIAS1","PIAS1","blue"
"ZYX","ZYX","ZYX","greenyellow"
"VENTX","VENTX","VENTX","yellow"
"MCM5","MCM5","MCM5","blue"
"LCAT","LCAT","LCAT","blue"
"ADH5","ADH5","ADH5","black"
"RHOC","RHOC","RHOC","blue"
"MTHFR","MTHFR","MTHFR","salmon"
"ENDOG","ENDOG","ENDOG","turquoise"
"FIGF","FIGF","FIGF","green"
"POLR2K","POLR2K","POLR2K","turquoise"
"RASGRF1","RASGRF1","RASGRF1","turquoise"
"AFF3","AFF3","AFF3","lightgreen"
"OSTF1","OSTF1","OSTF1","turquoise"
"RAB38","RAB38","RAB38","blue"
"CDK5RAP3","CDK5RAP3","CDK5RAP3","greenyellow"
"CYB561D2","CYB561D2","CYB561D2","turquoise"
"EWSR1","EWSR1","EWSR1","brown"
"HCCS","HCCS","HCCS","turquoise"
"ASPH","ASPH","ASPH","blue"
"ANXA4","ANXA4","ANXA4","turquoise"
"NOLC1","NOLC1","NOLC1","tan"
"PDSS1","PDSS1","PDSS1","blue"
"RCN2","RCN2","RCN2","turquoise"
"CRY1","CRY1","CRY1","blue"
"PRKACG","PRKACG","PRKACG","turquoise"
"KLK3","KLK3","KLK3","turquoise"
"IDH3A","IDH3A","IDH3A","turquoise"
"RARS","RARS","RARS","turquoise"
"OXT","OXT","OXT","blue"
"CYP7B1","CYP7B1","CYP7B1","brown"
"SCTR","SCTR","SCTR","turquoise"
"SOX12","SOX12","SOX12","blue"
"AKAP10","AKAP10","AKAP10","blue"
"NDST1","NDST1","NDST1","red"
"MSH2","MSH2","MSH2","turquoise"
"E2F1","E2F1","E2F1","brown"
"TMED2","TMED2","TMED2","tan"
"FIBP","FIBP","FIBP","turquoise"
"DMPK","DMPK","DMPK","greenyellow"
"SERGEF","SERGEF","SERGEF","brown"
"CIZ1","CIZ1","CIZ1","blue"
"OBP2A","OBP2A","OBP2A","turquoise"
"TGFB1","TGFB1","TGFB1","turquoise"
"MAP2K5","MAP2K5","MAP2K5","magenta"
"STAT5A","STAT5A","STAT5A","yellow"
"CHRNB2","CHRNB2","CHRNB2","turquoise"
"PEX14","PEX14","PEX14","magenta"
"LAIR1","LAIR1","LAIR1","blue"
"ARPC5L","ARPC5L","ARPC5L","black"
"IFNAR1","IFNAR1","IFNAR1","turquoise"
"WBP11","WBP11","WBP11","turquoise"
"TIAM2","TIAM2","TIAM2","blue"
"ZNF136","ZNF136","ZNF136","turquoise"
"ELAC2","ELAC2","ELAC2","brown"
"MTCH2","MTCH2","MTCH2","turquoise"
"NR1H4","NR1H4","NR1H4","turquoise"
"PLD2","PLD2","PLD2","greenyellow"
"DPM3","DPM3","DPM3","turquoise"
"APLP2","APLP2","APLP2","turquoise"
"GPX4","GPX4","GPX4","turquoise"
"MPST","MPST","MPST","green"
"H2AFV","H2AFV","H2AFV","blue"
"PDGFC","PDGFC","PDGFC","blue"
"TUBG1","TUBG1","TUBG1","brown"
"ZFPL1","ZFPL1","ZFPL1","greenyellow"
"ADRB3","ADRB3","ADRB3","blue"
"AMMECR1","AMMECR1","AMMECR1","turquoise"
"CX3CR1","CX3CR1","CX3CR1","brown"
"CASK","CASK","CASK","grey60"
"OR2F1","OR2F1","OR2F1","blue"
"GNAI2","GNAI2","GNAI2","greenyellow"
"BAG1","BAG1","BAG1","turquoise"
"PITPNM3","PITPNM3","PITPNM3","turquoise"
"CSAD","CSAD","CSAD","red"
"SIAH1","SIAH1","SIAH1","blue"
"HIVEP3","HIVEP3","HIVEP3","turquoise"
"EPB41L4B","EPB41L4B","EPB41L4B","turquoise"
"HOXB3","HOXB3","HOXB3","turquoise"
"SOX21","SOX21","SOX21","purple"
"CSE1L","CSE1L","CSE1L","brown"
"PRKAR2A","PRKAR2A","PRKAR2A","red"
"ATP7A","ATP7A","ATP7A","turquoise"
"IDH2","IDH2","IDH2","red"
"PALM","PALM","PALM","greenyellow"
"MDM2","MDM2","MDM2","purple"
"ITPA","ITPA","ITPA","turquoise"
"DDOST","DDOST","DDOST","turquoise"
"CDC25C","CDC25C","CDC25C","turquoise"
"MED6","MED6","MED6","blue"
"RPL24","RPL24","RPL24","turquoise"
"GGCX","GGCX","GGCX","turquoise"
"OR3A2","OR3A2","OR3A2","red"
"RIN1","RIN1","RIN1","turquoise"
"DAD1","DAD1","DAD1","blue"
"USP39","USP39","USP39","turquoise"
"INS","INS","INS","turquoise"
"LZTFL1","LZTFL1","LZTFL1","turquoise"
"EYA3","EYA3","EYA3","turquoise"
"SHB","SHB","SHB","green"
"SURF2","SURF2","SURF2","turquoise"
"CD320","CD320","CD320","brown"
"PFDN4","PFDN4","PFDN4","brown"
"IARS","IARS","IARS","turquoise"
"USP20","USP20","USP20","magenta"
"ADAT1","ADAT1","ADAT1","red"
"NNT","NNT","NNT","tan"
"AP3D1","AP3D1","AP3D1","magenta"
"NAT2","NAT2","NAT2","turquoise"
"PEX7","PEX7","PEX7","turquoise"
"PKIG","PKIG","PKIG","turquoise"
"UPK1B","UPK1B","UPK1B","pink"
"CRP","CRP","CRP","blue"
"DNM2","DNM2","DNM2","green"
"FTSJ2","FTSJ2","FTSJ2","turquoise"
"ATP1A1","ATP1A1","ATP1A1","brown"
